trip_id,route_id,physical_mode_id,dataset_id,service_id,trip_headsign,trip_short_name,block_id,company_id,trip_property_id,geometry_id,journey_pattern_id
113489870-1_217315,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113243372-1_208650,100110007:7,Metro,default_dataset,1000,Mairie d'Ivry,,,439,,,
113490955-1_218535,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113198658-1_201373,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113494092-1_182834,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113503345-1_201107,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113492156-1_192380,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113497253-1_174815,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113252146-1_202031,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113241154-1_211892,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113482123-1_178309,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113242445-1_213181,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113161275-1_212298,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113502032-1_199838,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113557232-1_20567,810:A,Train,default_dataset,1000,UZOU,,,741,1,,
113759664-1_206260,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113400659-1_193703,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113504276-1_207418,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113756737-1_216230,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113392078-1_175934,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113433765-1_191589,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113244009-1_209354,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113562185-1_26868,800:D,Train,default_dataset,1000,ROPO,,,741,1,,
113494146-1_182888,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113559659-1_21884,810:A,Train,default_dataset,1000,NOTE,,,741,1,,
113243454-1_208732,100110007:7,Metro,default_dataset,1000,Mairie d'Ivry,,,439,,,
113446217-1_172724,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113483178-1_194758,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113555579-1_22651,800:D,Train,default_dataset,1000,SOPA,,,741,1,,
113244614-1_209710,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113497057-1_174619,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113495677-1_173171,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113572479-1_12003,800:E,Train,default_dataset,1000,HOCI,,,741,1,,
113434028-1_192782,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113758248-1_204701,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113244521-1_209617,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113756713-1_216206,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113757582-1_204406,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113492176-1_192400,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113562245-1_26880,800:D,Train,default_dataset,1000,RUPO,,,741,1,,
113391687-1_177241,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113252888-1_202933,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113754271-1_198715,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113243430-1_208708,100110007:7,Metro,default_dataset,1000,Mairie d'Ivry,,,439,,,
113484098-1_195977,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113503130-1_200892,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113557110-1_27608,800:C,Train,default_dataset,1000,KYVI,,,741,1,,
113752850-1_197388,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113758304-1_204757,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113697885-1_196382,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113252919-1_202964,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113756783-1_216276,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113241025-1_211786,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113757521-1_204345,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113441056-1_181867,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113555716-1_18633,810:B,Train,default_dataset,1000,EBRE,,,741,1,,
113557876-1_19232,810:B,Train,default_dataset,1000,ILTA,,,741,1,,
113496304-1_173946,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113752118-1_196922,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113481774-1_178212,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113557716-1_19123,810:B,Train,default_dataset,1000,ILAN,,,741,1,,
113755595-1_214786,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113755176-1_214635,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113559246-1_25622,800:D,Train,default_dataset,1000,FACA,,,741,1,,
113556472-1_20398,810:A,Train,default_dataset,1000,UZAR,,,741,1,,
113495229-1_184137,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113198737-1_202352,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113556076-1_31621,800:C,Train,default_dataset,1000,SLOM,,,741,1,,
113558511-1_21662,810:A,Train,default_dataset,1000,ZBRA,,,741,1,,
113400085-1_194959,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113580727-1_22642,800:D,Train,default_dataset,1000,DICA,,,741,1,,
113497119-1_174681,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113755238-1_214663,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113482356-1_178380,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113753028-1_197403,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113483030-1_194610,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113259760-1_210759,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113569111-1_13125,800:E,Train,default_dataset,1000,TUVA,,,741,1,,
113253053-1_203098,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113562251-1_26886,800:D,Train,default_dataset,1000,RUPO,,,741,1,,
113242914-1_208427,100110007:7,Metro,default_dataset,1000,Villejuif-Louis Aragon,,,439,,,
113467104-1_200089,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113242503-1_213239,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113503179-1_200941,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113559712-1_31981,800:C,Train,default_dataset,1000,JILL,,,741,1,,
113497211-1_174773,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113480497-1_176926,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113559390-1_22391,810:A,Train,default_dataset,1000,OGIR,,,741,1,,
113167050-1_208852,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113758861-1_205835,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113242163-1_213066,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113757475-1_204299,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113474552-1_206447,100110103:3B,Metro,default_dataset,1000,Gambetta,,,439,,,
113558041-1_22378,810:A,Train,default_dataset,1000,QMAR,,,741,1,,
113708199-1_213715,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113559202-1_25591,800:D,Train,default_dataset,1000,FACA,,,741,1,,
113496134-1_173776,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113490914-1_218494,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113753046-1_197419,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113474609-1_207205,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113494155-1_182897,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113576558-1_22418,810:A:Bus,Bus,default_dataset,1000,GARE DE CERGY LE HAUT,,,741,1,,
113494167-1_182909,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113560024-1_26860,800:D,Train,default_dataset,1000,ROPO,,,741,1,,
113433697-1_191557,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113758260-1_204713,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113495177-1_184085,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113697990-1_197760,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113754269-1_198713,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113494120-1_182862,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113391619-1_177215,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113242510-1_213246,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113498038-1_175498,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113391550-1_175830,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113241207-1_211927,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113252921-1_202966,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113259890-1_210889,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113559592-1_21857,810:A,Train,default_dataset,1000,NOTE,,,741,1,,
113252235-1_202120,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113502013-1_199819,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113400562-1_195011,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113479841-1_176619,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113259744-1_210743,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113755219-1_214644,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113492946-1_193455,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113495719-1_173213,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113480798-1_176998,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113495128-1_184036,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113757442-1_204266,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113559710-1_31979,800:C,Train,default_dataset,1000,JILL,,,741,1,,
113493005-1_193514,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113708196-1_215322,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113504390-1_207532,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113582481-1_23964,800:D:Bus,Bus,default_dataset,1000,GARE DE VILLENEUVE ST GEORGES,,,741,1,,
113483128-1_194708,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113446312-1_173483,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113708093-1_213671,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113593203-1_16927,810:B:Bus,Bus,default_dataset,1000,GARE D'AULNAY SOUS BOIS,,,741,1,,
113391467-1_175813,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113495683-1_173177,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113562610-1_13092,800:E,Train,default_dataset,1000,TOHA,,,741,1,,
113391541-1_177182,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113503189-1_200951,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113752369-1_197163,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113754340-1_198784,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113241086-1_211824,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113758277-1_204730,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113504363-1_207505,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113392121-1_177317,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113489853-1_217298,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113502594-1_200369,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113498067-1_175527,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113481689-1_178185,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113259752-1_210751,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113586729-1_24878,800:D,Train,default_dataset,1000,ROVO,,,741,1,,
113481282-1_177984,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113426202-1_216554,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113400600-1_195025,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113568858-1_28268,800:C,Train,default_dataset,1000,BALI,,,741,1,,
113434048-1_192791,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113757595-1_204419,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113756772-1_216265,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113490987-1_218567,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113449882-1_174095,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113708065-1_213659,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113504371-1_207513,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113567612-1_26920,800:D,Train,default_dataset,1000,JULO,,,741,1,,
113501965-1_199771,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113503917-1_206768,100110103:3B,Metro,default_dataset,1000,Gambetta,,,439,,,
113400724-1_195077,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113557618-1_19056,810:B,Train,default_dataset,1000,ILUS,,,741,1,,
113494054-1_182796,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113259851-1_210850,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113441457-1_181930,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113574639-1_28496,800:C:Bus,Bus,default_dataset,1000,GARE DE VERSAILLES CHATEAU - RIVE GAUCHE,,,741,1,,
113578233-1_24899,800:D:Bus,Bus,default_dataset,1000,GARE DE CORBEIL ESSONNES,,,741,1,,
113753094-1_197467,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113400595-1_193678,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113502040-1_199846,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113483129-1_194709,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113400649-1_193699,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113259885-1_210884,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113556504-1_20423,810:A,Train,default_dataset,1000,UZAR,,,741,1,,
113242010-1_212941,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113259364-1_210095,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113503169-1_200931,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113559055-1_21177,810:A,Train,default_dataset,1000,QKOU,,,741,1,,
113426046-1_216535,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113555996-1_30278,800:C,Train,default_dataset,1000,FOOT,,,741,1,,
113490986-1_218566,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113707807-1_213551,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113708070-1_215267,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113562293-1_22565,810:A,Train,default_dataset,1000,YROC,,,741,1,,
113496982-1_174544,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113561469-1_18772,810:B,Train,default_dataset,1000,UPOI,,,741,1,,
113491093-1_218673,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113558939-1_27040,800:C,Train,default_dataset,1000,GATA,,,741,1,,
113391640-1_175865,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113243881-1_209226,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113391597-1_177206,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113441465-1_181934,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113426268-1_216581,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113572614-1_12109,800:E,Train,default_dataset,1000,HOCI,,,741,1,,
113244569-1_209665,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113426054-1_216539,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113484230-1_196109,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113560203-1_22087,810:A,Train,default_dataset,1000,OKLA,,,741,1,,
113568986-1_13565,800:E,Train,default_dataset,1000,HUVA,,,741,1,,
113556885-1_21545,810:A,Train,default_dataset,1000,ZUMO,,,741,1,,
113576501-1_21007,810:A:Bus,Bus,default_dataset,1000,GARE DE SARTROUVILLE,,,741,1,,
113392112-1_175947,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113198590-1_201349,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113568914-1_27073,800:C,Train,default_dataset,1000,LARA,,,741,1,,
113491017-1_218597,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113252859-1_202904,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113242108-1_213011,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113490850-1_218430,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113559642-1_21877,810:A,Train,default_dataset,1000,NOTE,,,741,1,,
113441540-1_183208,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113698094-1_197805,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113441433-1_181918,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113483630-1_195651,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113501875-1_199681,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113441572-1_183223,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113481896-1_178244,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113495642-1_173136,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113495619-1_173113,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113576889-1_24017,800:D,Train,default_dataset,1000,VUPA,,,741,1,,
113242470-1_213206,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113484173-1_196052,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
